user,trace_no,time_slot,time_instant,poi_index,category,loglikeli
1,1,17,0,64,-,-28.870936
1,1,18,0,64,-,-29.072803
1,1,19,0,167,-,-34.323422
1,1,20,0,95,-,-40.627503
1,1,21,0,95,-,-40.891921
1,1,22,0,95,-,-41.077349
1,1,23,0,95,-,-41.203180
1,1,24,0,95,-,-41.482063
1,1,25,0,95,-,-41.703489
1,1,26,0,253,-,-48.777083
1,1,27,0,253,-,-48.875143
1,1,28,0,253,-,-49.065905
1,1,29,0,253,-,-49.365274
1,2,0,0,209,-,-4.581484
1,2,1,0,209,-,-4.842813
1,2,2,0,399,-,-9.550140
1,2,3,0,155,-,-14.168070
1,2,4,0,155,-,-14.511481
1,2,5,0,155,-,-15.037482
1,2,6,0,155,-,-15.590687
1,2,7,0,211,-,-21.694415
1,2,8,0,211,-,-21.739061
1,2,9,0,211,-,-21.938221
1,2,10,0,211,-,-22.060476
1,2,11,0,211,-,-22.086314
1,2,12,0,211,-,-22.216698
1,2,13,0,211,-,-22.711926
1,2,14,0,211,-,-22.760519
1,2,15,0,211,-,-23.306095
1,2,16,0,211,-,-23.417973
1,2,17,0,211,-,-23.516772
1,2,18,0,211,-,-23.570864
1,2,19,0,211,-,-23.615896
1,2,20,0,211,-,-23.721723
1,2,21,0,43,-,-28.713935
1,2,22,0,43,-,-29.219316
1,2,23,0,43,-,-29.661601
1,2,24,0,73,-,-33.533965
1,2,25,0,32,-,-39.443207
1,2,26,0,32,-,-39.701299
1,2,27,0,32,-,-39.795672
1,2,28,0,32,-,-40.034255
1,2,29,0,32,-,-40.798258
1,3,0,0,169,-,-4.543925
1,3,1,0,100,-,-9.965951
1,3,2,0,100,-,-10.361048
1,3,3,0,373,-,-15.503428
1,3,4,0,277,-,-20.734899
1,3,5,0,144,-,-25.417999
1,3,6,0,65,-,-31.274881
1,3,7,0,142,-,-36.758288
1,3,8,0,142,-,-37.193147
1,3,9,0,256,-,-43.675914
1,3,10,0,256,-,-44.051749
1,3,11,0,114,-,-49.776277
1,3,12,0,114,-,-50.066847
1,3,13,0,114,-,-50.295422
1,3,14,0,114,-,-50.839245
1,3,15,0,355,-,-56.660910
1,3,16,0,355,-,-57.631550
1,3,17,0,115,-,-61.899962
1,3,18,0,115,-,-63.589613
1,3,19,0,175,-,-67.100979
1,3,20,0,8,-,-74.368684
1,3,21,0,126,-,-80.191003
1,3,22,0,126,-,-80.756626
1,3,23,0,126,-,-81.364013
1,3,24,0,334,-,-85.846495
1,3,25,0,285,-,-92.198960
1,3,26,0,370,-,-97.849718
1,3,27,0,370,-,-97.946878
1,3,28,0,370,-,-98.022699
1,3,29,0,370,-,-98.535499
1,4,0,0,70,-,-5.480520
1,4,1,0,70,-,-5.788115
1,4,2,0,19,-,-11.759268
1,4,3,0,19,-,-11.853086
1,4,4,0,238,-,-16.492138
1,4,5,0,238,-,-16.543201
1,4,6,0,238,-,-16.648938
1,4,7,0,238,-,-16.718805
1,4,8,0,238,-,-16.781765
1,4,9,0,238,-,-17.156453
1,4,10,0,238,-,-17.270879
1,4,11,0,238,-,-17.362908
1,4,12,0,238,-,-17.495042
1,4,13,0,238,-,-17.587992
1,4,14,0,238,-,-17.681338
1,4,15,0,138,-,-23.103049
1,4,16,0,138,-,-23.491211
1,4,17,0,138,-,-23.932712
1,4,18,0,138,-,-24.339034
1,4,19,0,137,-,-29.092470
1,4,20,0,122,-,-33.616067
1,4,21,0,216,-,-38.078578
1,4,22,0,216,-,-38.690125
1,4,23,0,216,-,-39.221454
1,4,24,0,146,-,-43.507420
1,4,25,0,214,-,-47.453694
1,4,26,0,341,-,-54.696456
1,4,27,0,341,-,-54.924957
1,4,28,0,259,-,-60.226418
1,4,29,0,138,-,-66.708043
1,5,0,0,50,-,-4.879798
1,5,1,0,50,-,-4.926663
1,5,2,0,50,-,-5.030646
1,5,3,0,117,-,-9.824003
1,5,4,0,117,-,-10.564107
1,5,5,0,117,-,-10.823721
1,5,6,0,117,-,-11.056998
1,5,7,0,117,-,-11.174006
1,5,8,0,117,-,-11.959316
1,5,9,0,117,-,-12.678806
1,5,10,0,219,-,-17.605929
1,5,11,0,219,-,-18.074913
1,5,12,0,209,-,-22.405571
1,5,13,0,245,-,-27.896036
1,5,14,0,236,-,-32.618757
1,5,15,0,182,-,-38.492957
1,5,16,0,316,-,-43.295035
1,5,17,0,316,-,-43.389108
1,5,18,0,316,-,-43.428912
1,5,19,0,316,-,-43.472866
1,5,20,0,316,-,-43.563073
1,5,21,0,316,-,-43.808128
1,5,22,0,316,-,-43.952272
1,5,23,0,316,-,-44.028751
1,5,24,0,316,-,-44.105974
1,5,25,0,316,-,-44.202231
1,5,26,0,316,-,-44.693460
1,5,27,0,316,-,-44.817202
1,5,28,0,316,-,-44.876961
1,5,29,0,31,-,-53.770239
1,6,0,0,173,-,-4.339005
1,6,1,0,174,-,-8.223894
1,6,2,0,174,-,-8.727308
1,6,3,0,191,-,-15.326015
1,6,4,0,122,-,-20.752958
1,6,5,0,122,-,-21.575492
1,6,6,0,122,-,-21.877112
1,6,7,0,122,-,-22.266390
1,6,8,0,122,-,-22.505785
1,6,9,0,122,-,-23.243640
1,6,10,0,122,-,-24.032669
1,6,11,0,263,-,-28.708863
1,6,12,0,263,-,-29.337899
1,6,13,0,263,-,-29.896046
1,6,14,0,263,-,-29.935416
1,6,15,0,127,-,-34.844717
1,6,16,0,127,-,-35.380387
1,6,17,0,127,-,-35.576215
1,6,18,0,157,-,-40.303488
1,6,19,0,157,-,-40.450200
1,6,20,0,328,-,-46.375261
1,6,21,0,328,-,-46.480450
1,6,22,0,328,-,-46.631537
1,6,23,0,328,-,-46.887745
1,6,24,0,328,-,-47.222383
1,6,25,0,101,-,-54.725448
1,6,26,0,35,-,-59.614385
1,6,27,0,35,-,-60.449763
1,6,28,0,35,-,-60.535928
1,6,29,0,282,-,-66.167168
1,7,0,0,236,-,-4.165558
1,7,1,0,236,-,-4.476193
1,7,2,0,193,-,-9.083714
1,7,3,0,173,-,-13.476965
1,7,4,0,173,-,-14.317037
1,7,5,0,173,-,-15.239188
1,7,6,0,170,-,-19.095991
1,7,7,0,170,-,-19.720323
1,7,8,0,170,-,-20.202513
1,7,9,0,170,-,-20.749807
1,7,10,0,194,-,-24.680231
1,7,11,0,194,-,-25.177967
1,7,12,0,194,-,-25.706014
1,7,13,0,194,-,-26.463852
1,7,14,0,94,-,-31.058378
1,7,15,0,135,-,-35.005781
1,7,16,0,52,-,-40.526601
1,7,17,0,52,-,-40.813974
1,7,18,0,43,-,-45.059365
1,7,19,0,135,-,-49.035514
1,7,20,0,195,-,-53.276728
1,7,21,0,192,-,-57.402727
1,7,22,0,142,-,-61.889704
1,7,23,0,142,-,-62.410033
1,7,24,0,142,-,-62.805491
1,7,25,0,172,-,-68.801340
1,7,26,0,163,-,-72.677780
1,7,27,0,163,-,-74.275311
1,7,28,0,163,-,-74.660900
1,7,29,0,163,-,-75.275341
1,8,0,0,378,-,-4.650556
1,8,1,0,378,-,-4.922968
1,8,2,0,378,-,-5.067249
1,8,3,0,117,-,-9.643517
1,8,4,0,117,-,-10.383621
1,8,5,0,117,-,-10.643235
1,8,6,0,82,-,-15.411534
1,8,7,0,82,-,-16.018332
1,8,8,0,82,-,-16.321364
1,8,9,0,355,-,-21.973105
1,8,10,0,355,-,-22.170358
1,8,11,0,355,-,-22.345549
1,8,12,0,355,-,-23.277898
1,8,13,0,77,-,-29.108107
1,8,14,0,77,-,-30.319092
1,8,15,0,77,-,-30.650489
1,8,16,0,365,-,-36.044174
1,8,17,0,335,-,-41.656070
1,8,18,0,335,-,-41.925395
1,8,19,0,49,-,-47.137629
1,8,20,0,271,-,-51.688482
1,8,21,0,130,-,-57.161473
1,8,22,0,130,-,-57.884672
1,8,23,0,236,-,-62.075564
1,8,24,0,236,-,-62.503452
1,8,25,0,236,-,-63.020561
1,8,26,0,236,-,-63.378102
1,8,27,0,1,-,-68.587838
1,8,28,0,1,-,-69.985652
1,8,29,0,94,-,-73.678002
1,9,0,0,252,-,-6.352756
1,9,1,0,96,-,-12.694771
1,9,2,0,96,-,-13.037879
1,9,3,0,96,-,-13.245230
1,9,4,0,96,-,-13.354458
1,9,5,0,96,-,-13.435346
1,9,6,0,96,-,-13.638830
1,9,7,0,96,-,-14.027009
1,9,8,0,135,-,-18.521305
1,9,9,0,301,-,-23.483073
1,9,10,0,301,-,-24.379136
1,9,11,0,301,-,-25.342731
1,9,12,0,301,-,-26.232764
1,9,13,0,391,-,-31.305126
1,9,14,0,313,-,-35.966721
1,9,15,0,313,-,-36.195627
1,9,16,0,313,-,-36.438665
1,9,17,0,313,-,-36.681151
1,9,18,0,313,-,-36.930341
1,9,19,0,313,-,-37.297823
1,9,20,0,313,-,-37.602990
1,9,21,0,313,-,-37.987524
1,9,22,0,313,-,-38.216770
1,9,23,0,64,-,-43.631678
1,9,24,0,64,-,-43.919597
1,9,25,0,158,-,-49.580064
1,9,26,0,72,-,-54.402243
1,9,27,0,72,-,-54.763236
1,9,28,0,214,-,-58.469873
1,9,29,0,94,-,-63.245536
2,0,0,0,380,-,-4.577331
2,0,1,0,362,-,-10.520895
2,0,2,0,362,-,-10.694217
2,0,3,0,362,-,-10.828203
2,0,4,0,362,-,-11.546815
2,0,5,0,362,-,-11.701317
2,0,6,0,362,-,-11.797720
2,0,7,0,362,-,-11.954005
2,0,8,0,362,-,-12.675479
2,0,9,0,362,-,-12.761305
2,0,10,0,363,-,-17.915035
2,0,11,0,390,-,-22.976181
2,0,12,0,390,-,-23.659308
2,0,13,0,390,-,-23.698340
2,0,14,0,390,-,-24.336211
2,0,15,0,390,-,-24.397625
2,0,16,0,223,-,-29.015689
2,0,17,0,12,-,-33.029758
2,0,18,0,12,-,-33.511919
2,0,19,0,12,-,-33.668608
2,0,20,0,12,-,-34.183760
2,0,21,0,12,-,-34.276625
2,0,22,0,12,-,-34.820565
2,0,23,0,71,-,-40.842700
2,0,24,0,103,-,-47.890048
2,0,25,0,103,-,-48.415387
2,0,26,0,48,-,-53.505085
2,0,27,0,48,-,-54.087491
2,0,28,0,48,-,-54.193640
2,0,29,0,68,-,-60.649666
2,1,0,0,131,-,-4.691081
2,1,1,0,131,-,-4.803516
2,1,2,0,131,-,-5.200518
2,1,3,0,131,-,-5.268661
2,1,4,0,131,-,-5.384289
2,1,5,0,131,-,-5.503586
2,1,6,0,131,-,-5.579343
2,1,7,0,131,-,-5.656519
2,1,8,0,131,-,-5.747853
2,1,9,0,279,-,-12.229241
2,1,10,0,159,-,-17.935643
2,1,11,0,159,-,-18.011929
2,1,12,0,159,-,-18.166648
2,1,13,0,159,-,-18.585860
2,1,14,0,159,-,-18.680432
2,1,15,0,260,-,-24.833508
2,1,16,0,260,-,-25.320364
2,1,17,0,260,-,-25.798319
2,1,18,0,362,-,-30.432358
2,1,19,0,243,-,-35.376615
2,1,20,0,243,-,-35.400812
2,1,21,0,243,-,-35.824792
2,1,22,0,243,-,-35.843709
2,1,23,0,243,-,-35.863771
2,1,24,0,243,-,-35.896506
2,1,25,0,243,-,-36.283257
2,1,26,0,243,-,-36.696205
2,1,27,0,243,-,-37.205004
2,1,28,0,243,-,-37.248440
2,1,29,0,243,-,-37.652620
2,2,0,0,325,-,-4.332612
2,2,1,0,325,-,-4.392319
2,2,2,0,325,-,-4.565491
2,2,3,0,121,-,-9.265182
2,2,4,0,385,-,-13.285037
2,2,5,0,385,-,-13.365577
2,2,6,0,385,-,-13.502033
2,2,7,0,385,-,-14.428244
2,2,8,0,385,-,-15.530831
2,2,9,0,385,-,-16.544000
2,2,10,0,385,-,-16.582601
2,2,11,0,195,-,-20.945411
2,2,12,0,218,-,-24.987058
2,2,13,0,218,-,-25.980706
2,2,14,0,218,-,-26.053327
2,2,15,0,218,-,-27.118047
2,2,16,0,333,-,-32.035887
2,2,17,0,333,-,-32.739737
2,2,18,0,333,-,-33.270685
2,2,19,0,353,-,-38.606727
2,2,20,0,353,-,-38.745829
2,2,21,0,91,-,-44.397123
2,2,22,0,91,-,-44.877398
2,2,23,0,20,-,-48.821869
2,2,24,0,272,-,-56.647683
2,2,25,0,272,-,-56.741861
2,2,26,0,272,-,-57.493918
2,2,27,0,233,-,-62.456090
2,2,28,0,233,-,-63.141916
2,2,29,0,233,-,-63.788794
2,3,0,0,337,-,-6.414703
2,3,1,0,337,-,-6.481323
2,3,2,0,337,-,-7.059947
2,3,3,0,337,-,-7.189259
2,3,4,0,176,-,-13.569947
2,3,5,0,176,-,-13.660494
2,3,6,0,176,-,-13.764368
2,3,7,0,218,-,-19.128493
2,3,8,0,218,-,-19.178349
2,3,9,0,218,-,-19.268365
2,3,10,0,218,-,-20.224787
2,3,11,0,218,-,-21.146715
2,3,12,0,218,-,-21.169976
2,3,13,0,12,-,-25.552728
2,3,14,0,12,-,-26.022392
2,3,15,0,12,-,-26.107817
2,3,16,0,12,-,-26.197347
2,3,17,0,12,-,-26.289067
2,3,18,0,12,-,-26.771228
2,3,19,0,12,-,-26.927917
2,3,20,0,12,-,-27.443070
2,3,21,0,12,-,-27.535934
2,3,22,0,388,-,-32.882025
2,3,23,0,388,-,-33.395360
2,3,24,0,297,-,-38.090725
2,3,25,0,297,-,-38.138830
2,3,26,0,362,-,-44.164735
2,3,27,0,271,-,-50.535925
2,3,28,0,271,-,-50.586910
2,3,29,0,271,-,-50.773115
2,4,0,0,335,-,-3.939203
2,4,1,0,335,-,-3.997977
2,4,2,0,61,-,-9.074043
2,4,3,0,61,-,-9.249102
2,4,4,0,61,-,-9.627220
2,4,5,0,72,-,-15.371177
2,4,6,0,101,-,-19.482222
2,4,7,0,101,-,-20.003929
2,4,8,0,328,-,-25.253874
2,4,9,0,328,-,-25.821524
2,4,10,0,328,-,-25.846014
2,4,11,0,328,-,-25.856829
2,4,12,0,328,-,-25.863393
2,4,13,0,109,-,-30.329229
2,4,14,0,365,-,-34.437667
2,4,15,0,365,-,-35.486319
2,4,16,0,88,-,-40.085884
2,4,17,0,88,-,-40.745995
2,4,18,0,88,-,-41.303679
2,4,19,0,88,-,-41.490941
2,4,20,0,88,-,-42.119663
2,4,21,0,210,-,-47.493192
2,4,22,0,20,-,-53.493167
2,4,23,0,20,-,-53.528294
2,4,24,0,156,-,-59.113602
2,4,25,0,156,-,-59.351009
2,4,26,0,48,-,-63.564499
2,4,27,0,48,-,-64.146905
2,4,28,0,48,-,-64.253055
2,4,29,0,48,-,-64.364188
2,5,0,0,259,-,-4.483908
2,5,1,0,259,-,-4.829927
2,5,2,0,259,-,-4.869244
2,5,3,0,150,-,-10.147554
2,5,4,0,150,-,-10.288976
2,5,5,0,210,-,-14.798129
2,5,6,0,210,-,-14.879618
2,5,7,0,210,-,-15.594697
2,5,8,0,14,-,-22.180876
2,5,9,0,14,-,-22.213363
2,5,10,0,33,-,-27.529880
2,5,11,0,309,-,-34.053046
2,5,12,0,309,-,-34.122794
2,5,13,0,309,-,-34.229594
2,5,14,0,285,-,-39.606796
2,5,15,0,241,-,-44.741697
2,5,16,0,241,-,-44.905195
2,5,17,0,241,-,-45.102103
2,5,18,0,241,-,-45.500569
2,5,19,0,241,-,-45.936091
2,5,20,0,138,-,-52.336512
2,5,21,0,61,-,-57.017678
2,5,22,0,61,-,-57.451632
2,5,23,0,20,-,-62.563170
