user,trace_no,time_slot,time_instant,poi_index,category,loglikeli
0,4,3,0,370,-,-7.053374
0,4,4,0,46,-,-11.713300
0,4,5,0,231,-,-16.054089
0,4,6,0,231,-,-16.537453
0,4,7,0,214,-,-20.076769
0,4,8,0,214,-,-20.657459
0,4,9,0,214,-,-21.222133
0,4,10,0,214,-,-21.729410
0,4,11,0,43,-,-24.918184
0,4,12,0,43,-,-25.529875
0,4,13,0,43,-,-26.142930
0,4,14,0,43,-,-26.694986
0,4,15,0,64,-,-30.497100
0,4,16,0,64,-,-31.115163
0,4,17,0,64,-,-31.787835
0,4,18,0,64,-,-32.359048
0,4,19,0,65,-,-37.005334
0,4,20,0,24,-,-41.777676
0,4,21,0,24,-,-42.432783
0,4,22,0,231,-,-47.655010
0,4,23,0,46,-,-51.828198
0,4,24,0,46,-,-52.329075
0,4,25,0,46,-,-52.968398
0,4,26,0,303,-,-58.918355
0,4,27,0,303,-,-59.202576
0,4,28,0,303,-,-59.656821
0,4,29,0,286,-,-65.496480
0,5,0,0,214,-,-3.378500
0,5,1,0,214,-,-3.931353
0,5,2,0,212,-,-9.166925
0,5,3,0,2,-,-14.157365
0,5,4,0,2,-,-14.628447
0,5,5,0,2,-,-15.158822
0,5,6,0,303,-,-21.213872
0,5,7,0,46,-,-25.346499
0,5,8,0,46,-,-25.988483
0,5,9,0,45,-,-29.513909
0,5,10,0,45,-,-30.096986
0,5,11,0,45,-,-30.696205
0,5,12,0,45,-,-31.297016
0,5,13,0,46,-,-35.276598
0,5,14,0,46,-,-35.813705
0,5,15,0,65,-,-40.392902
0,5,16,0,64,-,-44.014813
0,5,17,0,353,-,-49.954173
0,5,18,0,74,-,-56.841740
0,5,19,0,74,-,-57.370778
0,5,20,0,264,-,-62.665929
0,5,21,0,46,-,-66.789625
0,5,22,0,46,-,-67.423780
0,5,23,0,134,-,-74.045887
0,5,24,0,134,-,-74.752062
0,5,25,0,134,-,-75.570366
0,5,26,0,19,-,-81.850197
0,5,27,0,23,-,-87.047281
0,5,28,0,26,-,-92.445390
0,5,29,0,370,-,-98.796923
0,6,0,0,211,-,-5.042258
0,6,1,0,211,-,-5.055437
0,6,2,0,211,-,-5.066902
0,6,3,0,211,-,-5.079302
0,6,4,0,211,-,-5.092750
0,6,5,0,211,-,-5.113305
0,6,6,0,211,-,-5.134028
0,6,7,0,211,-,-5.149516
0,6,8,0,211,-,-5.166790
0,6,9,0,211,-,-5.182534
0,6,10,0,211,-,-5.198663
0,6,11,0,211,-,-5.213737
0,6,12,0,211,-,-5.224391
0,6,13,0,211,-,-5.237859
0,6,14,0,211,-,-5.251881
0,6,15,0,211,-,-5.271259
0,6,16,0,211,-,-5.282974
0,6,17,0,211,-,-5.294545
0,6,18,0,211,-,-5.306884
0,6,19,0,211,-,-5.321542
0,6,20,0,211,-,-5.344091
0,6,21,0,211,-,-5.368421
0,6,22,0,211,-,-5.380245
0,6,23,0,211,-,-5.391126
0,6,24,0,211,-,-5.406050
0,6,25,0,211,-,-5.415396
0,6,26,0,211,-,-5.432388
0,6,27,0,211,-,-5.449343
0,6,28,0,211,-,-5.470889
0,6,29,0,211,-,-5.494431
0,7,0,0,353,-,-5.720131
0,7,1,0,232,-,-9.505266
0,7,2,0,82,-,-15.046121
0,7,3,0,82,-,-15.762751
0,7,4,0,232,-,-19.214425
0,7,5,0,232,-,-19.869970
0,7,6,0,233,-,-23.279515
0,7,7,0,279,-,-30.110280
0,7,8,0,279,-,-31.078444
0,7,9,0,189,-,-37.955187
0,7,10,0,189,-,-38.341924
0,7,11,0,233,-,-41.701790
0,7,12,0,23,-,-46.120643
0,7,13,0,23,-,-46.557715
0,7,14,0,232,-,-50.929555
0,7,15,0,232,-,-51.609439
0,7,16,0,232,-,-52.305039
0,7,17,0,232,-,-52.965147
0,7,18,0,232,-,-53.695610
0,7,19,0,233,-,-57.105155
0,7,20,0,373,-,-62.827418
0,7,21,0,373,-,-63.174504
0,7,22,0,373,-,-63.626999
0,7,23,0,373,-,-64.154510
0,7,24,0,373,-,-64.704058
0,7,25,0,373,-,-65.233440
0,7,26,0,373,-,-65.830584
0,7,27,0,373,-,-66.457123
0,7,28,0,64,-,-70.581299
0,7,29,0,184,-,-76.593991
0,8,0,0,259,-,-4.980074
0,8,1,0,259,-,-5.339712
0,8,2,0,259,-,-5.574844
0,8,3,0,259,-,-6.086935
0,8,4,0,259,-,-6.408267
0,8,5,0,259,-,-6.588905
0,8,6,0,259,-,-7.041014
0,8,7,0,259,-,-7.349645
0,8,8,0,259,-,-7.648983
0,8,9,0,259,-,-7.901346
0,8,10,0,259,-,-8.215997
0,8,11,0,259,-,-8.524954
0,8,12,0,259,-,-8.813415
0,8,13,0,259,-,-9.043561
0,8,14,0,233,-,-12.489511
0,8,15,0,213,-,-16.692497
0,8,16,0,195,-,-23.090512
0,8,17,0,195,-,-23.497953
0,8,18,0,195,-,-23.821002
0,8,19,0,195,-,-24.362224
0,8,20,0,24,-,-29.073761
0,8,21,0,387,-,-35.548345
0,8,22,0,387,-,-36.265011
0,8,23,0,318,-,-42.755709
0,8,24,0,279,-,-48.581167
0,8,25,0,279,-,-49.606930
0,8,26,0,232,-,-53.069365
0,8,27,0,213,-,-57.246167
0,8,28,0,213,-,-57.906559
0,8,29,0,46,-,-62.092316
0,9,0,0,274,-,-5.978731
0,9,1,0,47,-,-11.334486
0,9,2,0,61,-,-16.637301
0,9,3,0,61,-,-17.032318
0,9,4,0,43,-,-20.949078
0,9,5,0,43,-,-21.539828
0,9,6,0,43,-,-22.108597
0,9,7,0,43,-,-22.688194
0,9,8,0,43,-,-23.312275
0,9,9,0,43,-,-23.912396
0,9,10,0,44,-,-28.178352
0,9,11,0,387,-,-34.160031
0,9,12,0,387,-,-35.236222
0,9,13,0,387,-,-36.123243
0,9,14,0,214,-,-39.390886
0,9,15,0,233,-,-42.907872
0,9,16,0,233,-,-43.508820
0,9,17,0,82,-,-49.080014
0,9,18,0,233,-,-52.538833
0,9,19,0,233,-,-53.123670
0,9,20,0,24,-,-57.754977
0,9,21,0,102,-,-65.692118
0,9,22,0,102,-,-66.718373
0,9,23,0,44,-,-70.980514
0,9,24,0,233,-,-74.416955
0,9,25,0,233,-,-75.027728
0,9,26,0,233,-,-75.651356
0,9,27,0,276,-,-82.434022
0,9,28,0,95,-,-87.841376
0,9,29,0,95,-,-88.495855
1,0,0,0,278,-,-5.727887
1,0,1,0,278,-,-6.165051
1,0,2,0,278,-,-6.644162
1,0,3,0,278,-,-7.099686
1,0,4,0,278,-,-7.342423
1,0,5,0,50,-,-13.440799
1,0,6,0,50,-,-13.527783
1,0,7,0,50,-,-13.671762
1,0,8,0,50,-,-13.799770
1,0,9,0,184,-,-19.265453
1,0,10,0,240,-,-24.207433
1,0,11,0,240,-,-24.327304
1,0,12,0,313,-,-29.328228
1,0,13,0,365,-,-35.533746
1,0,14,0,365,-,-35.634864
1,0,15,0,365,-,-35.708374
1,0,16,0,365,-,-35.819977
1,0,17,0,365,-,-35.923100
1,0,18,0,365,-,-36.097825
1,0,19,0,365,-,-36.182458
1,0,20,0,365,-,-36.256103
1,0,21,0,365,-,-36.302463
1,0,22,0,365,-,-36.410417
1,0,23,0,365,-,-36.557013
1,0,24,0,365,-,-36.613159
1,0,25,0,365,-,-36.769799
1,0,26,0,365,-,-36.906306
1,0,27,0,376,-,-42.851152
1,0,28,0,333,-,-48.223677
1,0,29,0,194,-,-53.860330
1,1,0,0,281,-,-6.123699
1,1,1,0,281,-,-6.762487
1,1,2,0,281,-,-7.346860
1,1,3,0,281,-,-8.035502
1,1,4,0,281,-,-8.148571
1,1,5,0,281,-,-8.807161
1,1,6,0,281,-,-9.383636
1,1,7,0,281,-,-10.002800
1,1,8,0,281,-,-10.561386
1,1,9,0,281,-,-11.074680
1,1,10,0,281,-,-11.732778
1,1,11,0,281,-,-11.952077
1,1,12,0,13,-,-17.879790
1,1,13,0,13,-,-17.950566
1,1,14,0,50,-,-23.891514
1,1,15,0,50,-,-24.595214
1,1,16,0,50,-,-24.672911
1,1,17,0,50,-,-24.762291
1,1,18,0,50,-,-24.845077
1,1,19,0,50,-,-24.963949
1,1,20,0,50,-,-25.741758
1,1,21,0,50,-,-26.469614
1,1,22,0,50,-,-26.636111
1,1,23,0,50,-,-26.723680
1,1,24,0,50,-,-26.861651
1,1,25,0,50,-,-27.055186
1,1,26,0,344,-,-31.806178
1,1,27,0,344,-,-31.843574
1,1,28,0,344,-,-31.979093
1,1,29,0,344,-,-32.593946
1,2,0,0,222,-,-5.086914
1,2,1,0,209,-,-10.243255
1,2,2,0,399,-,-15.427374
1,2,3,0,209,-,-20.772923
1,2,4,0,209,-,-20.936408
1,2,5,0,209,-,-21.138173
1,2,6,0,209,-,-21.284389
1,2,7,0,209,-,-21.347070
1,2,8,0,61,-,-26.957589
1,2,9,0,162,-,-31.030362
1,2,10,0,311,-,-35.852827
1,2,11,0,311,-,-35.898196
1,2,12,0,311,-,-36.322717
1,2,13,0,311,-,-36.787830
1,2,14,0,311,-,-36.797335
1,2,15,0,299,-,-42.231189
1,2,16,0,299,-,-42.374195
1,2,17,0,299,-,-42.464830
1,2,18,0,299,-,-42.568403
1,2,19,0,299,-,-42.684043
1,2,20,0,299,-,-42.806032
1,2,21,0,25,-,-47.655975
1,2,22,0,25,-,-47.933493
1,2,23,0,25,-,-48.225870
1,2,24,0,43,-,-53.505893
1,2,25,0,43,-,-54.424561
1,2,26,0,230,-,-58.702811
1,2,27,0,264,-,-63.894164
1,2,28,0,264,-,-64.039095
1,2,29,0,264,-,-64.218870
1,3,0,0,159,-,-4.882307
1,3,1,0,58,-,-11.246764
1,3,2,0,58,-,-11.311624
1,3,3,0,382,-,-16.277320
1,3,4,0,341,-,-21.676867
1,3,5,0,341,-,-21.929239
1,3,6,0,155,-,-26.734077
1,3,7,0,155,-,-27.272589
1,3,8,0,155,-,-27.734719
1,3,9,0,368,-,-33.485082
1,3,10,0,368,-,-33.658448
1,3,11,0,239,-,-39.697491
1,3,12,0,239,-,-39.916446
1,3,13,0,239,-,-40.009876
1,3,14,0,239,-,-40.246594
1,3,15,0,376,-,-45.927023
1,3,16,0,376,-,-46.637998
1,3,17,0,121,-,-51.597264
1,3,18,0,121,-,-52.247623
1,3,19,0,212,-,-57.342280
1,3,20,0,21,-,-63.059163
1,3,21,0,21,-,-63.099054
1,3,22,0,21,-,-63.659482
1,3,23,0,21,-,-63.816248
1,3,24,0,21,-,-63.886376
1,3,25,0,21,-,-63.997657
1,3,26,0,390,-,-70.143199
1,3,27,0,390,-,-70.227102
1,3,28,0,390,-,-70.343549
1,3,29,0,390,-,-70.482988
1,4,0,0,58,-,-4.077974
1,4,1,0,58,-,-4.232098
1,4,2,0,58,-,-4.296959
1,4,3,0,91,-,-9.285611
1,4,4,0,251,-,-14.428044
1,4,5,0,251,-,-15.342786
1,4,6,0,215,-,-20.702632
1,4,7,0,215,-,-20.853983
1,4,8,0,215,-,-20.976980
1,4,9,0,215,-,-21.006677
1,4,10,0,215,-,-21.256791
1,4,11,0,215,-,-21.540494
1,4,12,0,215,-,-21.628080
1,4,13,0,215,-,-21.688462
1,4,14,0,192,-,-26.541920
1,4,15,0,55,-,-32.077119
1,4,16,0,55,-,-32.649728
1,4,17,0,55,-,-32.842294
1,4,18,0,55,-,-32.937941
1,4,19,0,55,-,-33.092011
1,4,20,0,55,-,-33.655554
1,4,21,0,182,-,-39.188412
1,4,22,0,191,-,-46.123260
1,4,23,0,215,-,-49.920851
1,4,24,0,215,-,-50.050612
1,4,25,0,215,-,-50.295540
1,4,26,0,215,-,-50.369987
1,4,27,0,215,-,-51.259138
1,4,28,0,215,-,-51.427589
1,4,29,0,215,-,-51.480146
1,5,0,0,36,-,-4.602581
1,5,1,0,36,-,-4.672731
1,5,2,0,36,-,-4.699352
1,5,3,0,36,-,-4.812990
1,5,4,0,36,-,-4.851471
1,5,5,0,36,-,-4.882029
1,5,6,0,36,-,-4.961516
1,5,7,0,36,-,-5.040460
1,5,8,0,36,-,-5.063808
1,5,9,0,36,-,-5.143158
1,5,10,0,36,-,-5.224390
1,5,11,0,36,-,-5.236595
1,5,12,0,36,-,-5.316183
1,5,13,0,36,-,-5.392814
1,5,14,0,36,-,-5.433350
1,5,15,0,36,-,-5.523165
1,5,16,0,36,-,-5.617672
1,5,17,0,36,-,-5.722982
1,5,18,0,36,-,-5.773110
1,5,19,0,36,-,-5.789230
1,5,20,0,36,-,-5.845346
1,5,21,0,36,-,-5.906315
1,5,22,0,36,-,-5.972626
1,5,23,0,36,-,-6.087134
1,5,24,0,36,-,-6.140798
1,5,25,0,36,-,-6.201815
1,5,26,0,36,-,-6.337830
1,5,27,0,36,-,-6.446198
1,5,28,0,36,-,-6.546753
1,5,29,0,36,-,-6.603057
1,6,0,0,173,-,-4.548336
1,6,1,0,173,-,-4.888909
1,6,2,0,173,-,-5.010641
1,6,3,0,173,-,-5.248854
1,6,4,0,26,-,-11.296564
1,6,5,0,26,-,-11.808021
1,6,6,0,26,-,-12.699645
1,6,7,0,26,-,-13.018235
1,6,8,0,243,-,-18.484556
1,6,9,0,243,-,-18.918448
1,6,10,0,243,-,-19.136393
1,6,11,0,243,-,-19.231927
1,6,12,0,243,-,-19.598197
1,6,13,0,243,-,-19.992965
1,6,14,0,243,-,-20.175849
1,6,15,0,168,-,-25.759702
1,6,16,0,168,-,-25.881957
1,6,17,0,168,-,-26.518136
1,6,18,0,168,-,-26.585624
1,6,19,0,168,-,-26.658080
1,6,20,0,325,-,-31.553111
1,6,21,0,325,-,-31.601017
1,6,22,0,325,-,-31.671317
1,6,23,0,325,-,-31.824993
1,6,24,0,325,-,-31.918366
1,6,25,0,325,-,-31.999267
1,6,26,0,26,-,-36.759081
1,6,27,0,26,-,-36.911663
1,6,28,0,24,-,-41.306060
1,6,29,0,228,-,-46.701241
1,7,0,0,251,-,-4.598557
1,7,1,0,282,-,-9.562981
1,7,2,0,282,-,-9.583247
1,7,3,0,282,-,-9.650032
1,7,4,0,282,-,-9.680780
1,7,5,0,282,-,-9.710770
1,7,6,0,282,-,-9.739833
1,7,7,0,282,-,-9.755087
1,7,8,0,282,-,-9.782545
1,7,9,0,282,-,-10.247577
1,7,10,0,282,-,-10.286693
1,7,11,0,282,-,-10.298631
1,7,12,0,282,-,-10.326648
1,7,13,0,282,-,-10.349202
1,7,14,0,282,-,-10.392746
1,7,15,0,282,-,-10.871422
1,7,16,0,282,-,-10.905530
1,7,17,0,282,-,-10.969423
1,7,18,0,99,-,-16.315914
1,7,19,0,165,-,-20.197614
1,7,20,0,260,-,-26.538013
1,7,21,0,260,-,-26.717173
1,7,22,0,135,-,-31.521725
1,7,23,0,135,-,-31.778078
1,7,24,0,135,-,-31.983043
1,7,25,0,135,-,-32.246451
1,7,26,0,135,-,-32.502143
1,7,27,0,135,-,-32.768730
1,7,28,0,135,-,-33.081379
1,7,29,0,135,-,-33.329355
1,8,0,0,386,-,-4.479403
1,8,1,0,386,-,-4.695858
1,8,2,0,386,-,-4.790904
1,8,3,0,316,-,-10.329880
1,8,4,0,316,-,-10.703774
1,8,5,0,316,-,-10.756554
1,8,6,0,215,-,-16.583239
1,8,7,0,215,-,-16.734590
1,8,8,0,215,-,-16.857587
1,8,9,0,215,-,-16.887284
1,8,10,0,215,-,-17.137398
1,8,11,0,215,-,-17.421101
1,8,12,0,215,-,-17.508687
1,8,13,0,215,-,-17.569069
1,8,14,0,215,-,-17.868216
1,8,15,0,215,-,-17.895459
1,8,16,0,314,-,-24.255785
1,8,17,0,314,-,-24.316247
1,8,18,0,314,-,-24.439576
1,8,19,0,314,-,-24.552324
1,8,20,0,314,-,-24.652846
1,8,21,0,314,-,-24.721331
1,8,22,0,314,-,-24.776695
1,8,23,0,314,-,-24.865712
1,8,24,0,314,-,-24.955399
1,8,25,0,314,-,-25.122681
1,8,26,0,314,-,-25.220184
1,8,27,0,72,-,-30.667779
1,8,28,0,72,-,-30.997587
1,8,29,0,72,-,-31.168187
1,9,0,0,280,-,-4.176315
1,9,1,0,280,-,-4.308287
1,9,2,0,280,-,-4.420375
1,9,3,0,280,-,-4.538451
1,9,4,0,280,-,-4.659064
1,9,5,0,280,-,-4.819293
1,9,6,0,280,-,-4.930749
1,9,7,0,280,-,-5.032932
1,9,8,0,280,-,-5.125392
1,9,9,0,280,-,-5.186536
1,9,10,0,280,-,-5.275722
1,9,11,0,280,-,-5.415830
1,9,12,0,280,-,-5.477018
1,9,13,0,302,-,-11.176513
1,9,14,0,302,-,-11.264056
1,9,15,0,302,-,-11.715411
1,9,16,0,302,-,-11.802026
1,9,17,0,302,-,-11.882485
1,9,18,0,302,-,-12.006635
1,9,19,0,302,-,-12.098426
1,9,20,0,302,-,-12.209679
1,9,21,0,302,-,-12.286041
1,9,22,0,302,-,-12.749171
1,9,23,0,29,-,-18.378807
1,9,24,0,29,-,-18.464693
1,9,25,0,29,-,-18.607107
1,9,26,0,29,-,-19.255531
1,9,27,0,29,-,-19.901648
1,9,28,0,29,-,-20.070061
1,9,29,0,29,-,-20.307453
2,0,0,0,361,-,-5.538850
2,0,1,0,361,-,-5.566790
2,0,2,0,361,-,-5.607984
2,0,3,0,364,-,-10.459255
2,0,4,0,364,-,-10.554862
2,0,5,0,364,-,-10.633215
2,0,6,0,364,-,-10.742238
2,0,7,0,364,-,-10.833111
2,0,8,0,364,-,-10.921886
2,0,9,0,364,-,-11.028777
2,0,10,0,364,-,-11.103154
2,0,11,0,386,-,-16.826343
2,0,12,0,386,-,-17.238987
2,0,13,0,386,-,-17.394792
2,0,14,0,386,-,-17.829002
2,0,15,0,386,-,-18.011788
2,0,16,0,363,-,-24.009776
2,0,17,0,46,-,-29.442896
2,0,18,0,46,-,-29.635213
2,0,19,0,46,-,-29.954697
2,0,20,0,46,-,-30.083052
2,0,21,0,46,-,-30.420989
2,0,22,0,46,-,-30.599236
2,0,23,0,46,-,-30.858129
2,0,24,0,46,-,-30.999360
2,0,25,0,46,-,-31.207762
2,0,26,0,46,-,-31.383491
2,0,27,0,46,-,-31.583699
2,0,28,0,46,-,-31.752184
2,0,29,0,220,-,-38.779930
2,1,0,0,104,-,-3.708121
2,1,1,0,104,-,-3.998162
2,1,2,0,104,-,-4.560474
2,1,3,0,164,-,-9.274110
2,1,4,0,164,-,-9.930870
2,1,5,0,164,-,-10.676780
2,1,6,0,245,-,-15.297535
2,1,7,0,245,-,-15.793521
2,1,8,0,245,-,-16.252999
2,1,9,0,245,-,-16.974032
2,1,10,0,64,-,-21.932111
2,1,11,0,64,-,-22.144251
2,1,12,0,64,-,-22.412909
2,1,13,0,64,-,-22.615566
2,1,14,0,81,-,-27.577991
2,1,15,0,207,-,-32.272862
2,1,16,0,207,-,-32.614235
2,1,17,0,207,-,-32.978667
2,1,18,0,265,-,-37.683767
2,1,19,0,204,-,-41.777457
2,1,20,0,204,-,-42.178742
2,1,21,0,204,-,-42.823818
2,1,22,0,204,-,-43.265014
2,1,23,0,265,-,-47.085552
2,1,24,0,265,-,-47.504725
2,1,25,0,184,-,-51.942426
2,1,26,0,184,-,-52.566271
2,1,27,0,184,-,-53.072343
2,1,28,0,121,-,-56.578030
2,1,29,0,121,-,-57.317212
2,2,0,0,272,-,-5.180966
2,2,1,0,298,-,-10.883794
2,2,2,0,298,-,-12.040486
2,2,3,0,101,-,-15.830070
2,2,4,0,319,-,-22.186946
2,2,5,0,319,-,-22.262846
2,2,6,0,319,-,-22.497207
2,2,7,0,319,-,-22.660369
2,2,8,0,319,-,-22.824795
2,2,9,0,319,-,-23.003116
2,2,10,0,329,-,-28.995780
2,2,11,0,329,-,-29.506190
2,2,12,0,329,-,-29.536428
2,2,13,0,329,-,-29.597739
2,2,14,0,329,-,-29.616685
2,2,15,0,329,-,-29.769942
2,2,16,0,329,-,-29.827886
2,2,17,0,329,-,-30.257474
2,2,18,0,329,-,-30.327878
2,2,19,0,354,-,-34.693872
2,2,20,0,354,-,-34.871509
2,2,21,0,124,-,-39.548990
2,2,22,0,124,-,-39.927744
2,2,23,0,61,-,-48.940530
2,2,24,0,308,-,-54.776120
2,2,25,0,308,-,-55.007111
2,2,26,0,308,-,-55.326383
2,2,27,0,308,-,-55.614363
2,2,28,0,308,-,-55.704901
2,2,29,0,308,-,-55.875990
2,3,0,0,308,-,-4.755620
2,3,1,0,308,-,-4.854094
2,3,2,0,308,-,-5.144253
2,3,3,0,251,-,-10.238099
2,3,4,0,251,-,-10.333145
2,3,5,0,251,-,-10.387600
2,3,6,0,245,-,-19.320515
2,3,7,0,245,-,-19.816501
2,3,8,0,245,-,-20.275978
2,3,9,0,245,-,-20.997012
2,3,10,0,245,-,-21.492826
2,3,11,0,245,-,-22.002883
2,3,12,0,245,-,-22.509865
2,3,13,0,45,-,-27.974197
2,3,14,0,29,-,-34.605334
2,3,15,0,155,-,-40.060833
2,3,16,0,255,-,-45.725127
2,3,17,0,279,-,-51.993917
2,3,18,0,279,-,-52.400793
2,3,19,0,279,-,-52.876207
2,3,20,0,279,-,-53.162680
2,3,21,0,279,-,-53.660818
2,3,22,0,305,-,-59.917107
2,3,23,0,305,-,-60.255791
2,3,24,0,245,-,-67.223575
2,3,25,0,204,-,-71.289708
2,3,26,0,292,-,-78.067259
2,3,27,0,188,-,-84.044307
2,3,28,0,188,-,-84.698694
2,3,29,0,188,-,-84.917055
2,4,0,0,297,-,-6.469464
2,4,1,0,297,-,-6.567870
2,4,2,0,156,-,-11.839388
2,4,3,0,156,-,-11.878485
2,4,4,0,143,-,-18.592975
2,4,5,0,143,-,-18.971108
2,4,6,0,143,-,-19.556025
2,4,7,0,143,-,-19.950661
2,4,8,0,255,-,-26.892137
2,4,9,0,255,-,-27.617532
2,4,10,0,255,-,-27.976206
2,4,11,0,163,-,-32.212942
2,4,12,0,81,-,-36.963429
2,4,13,0,81,-,-37.414761
2,4,14,0,218,-,-42.478260
2,4,15,0,218,-,-42.862381
2,4,16,0,124,-,-47.471160
2,4,17,0,124,-,-47.816294
2,4,18,0,124,-,-48.219910
2,4,19,0,124,-,-48.518628
2,4,20,0,124,-,-48.841869
2,4,21,0,124,-,-49.175894
2,4,22,0,43,-,-55.569583
2,4,23,0,43,-,-55.920758
2,4,24,0,245,-,-60.511294
2,4,25,0,245,-,-61.123541
2,4,26,0,84,-,-64.928688
2,4,27,0,84,-,-65.433324
2,4,28,0,84,-,-66.038531
2,4,29,0,84,-,-66.688199
2,5,0,0,199,-,-5.407326
2,5,1,0,199,-,-5.471120
2,5,2,0,199,-,-6.118162
2,5,3,0,74,-,-11.125423
2,5,4,0,56,-,-15.502470
2,5,5,0,56,-,-15.671332
2,5,6,0,56,-,-16.371839
2,5,7,0,260,-,-23.026514
2,5,8,0,11,-,-29.018470
2,5,9,0,11,-,-29.158157
2,5,10,0,120,-,-34.221028
2,5,11,0,216,-,-40.689448
2,5,12,0,230,-,-47.706600
2,5,13,0,361,-,-53.913056
2,5,14,0,361,-,-53.930874
2,5,15,0,249,-,-59.589686
2,5,16,0,249,-,-59.742139
2,5,17,0,249,-,-60.200021
2,5,18,0,249,-,-60.358261
2,5,19,0,249,-,-60.880950
2,5,20,0,38,-,-66.248294
2,5,21,0,38,-,-66.761101
2,5,22,0,38,-,-67.227812
2,5,23,0,8,-,-72.957905
