user,trace_no,time_period,time_instant,poi_index,category
2,0,8,0,186,-
2,0,9,0,1,-
2,0,10,0,1,-
2,0,11,0,1,-
2,0,12,0,1,-
2,0,13,0,1,-
2,0,14,0,1,-
2,0,15,0,1,-
2,0,16,0,1,-
2,0,17,0,1,-
2,0,18,0,1,-
2,0,19,0,1,-
2,0,20,0,1,-
2,0,21,0,1,-
2,0,22,0,1,-
2,0,23,0,1,-
2,0,24,0,1,-
2,0,25,0,62,-
2,0,26,0,62,-
2,0,27,0,62,-
2,0,28,0,62,-
2,0,29,0,62,-
2,1,0,0,304,-
2,1,1,0,304,-
2,1,2,0,304,-
2,1,3,0,304,-
2,1,4,0,304,-
2,1,5,0,304,-
2,1,6,0,304,-
2,1,7,0,304,-
2,1,8,0,257,-
2,1,9,0,257,-
2,1,10,0,257,-
2,1,11,0,257,-
2,1,12,0,238,-
2,1,13,0,238,-
2,1,14,0,238,-
2,1,15,0,238,-
2,1,16,0,238,-
2,1,17,0,238,-
2,1,18,0,238,-
2,1,19,0,238,-
2,1,20,0,238,-
2,1,21,0,238,-
2,1,22,0,238,-
2,1,23,0,238,-
2,1,24,0,238,-
2,1,25,0,81,-
2,1,26,0,81,-
2,1,27,0,81,-
2,1,28,0,81,-
2,1,29,0,81,-
2,2,0,0,331,-
2,2,1,0,331,-
2,2,2,0,331,-
2,2,3,0,331,-
2,2,4,0,331,-
2,2,5,0,331,-
2,2,6,0,331,-
2,2,7,0,331,-
2,2,8,0,351,-
2,2,9,0,351,-
2,2,10,0,351,-
2,2,11,0,351,-
2,2,12,0,345,-
2,2,13,0,345,-
2,2,14,0,345,-
2,2,15,0,345,-
2,2,16,0,345,-
2,2,17,0,345,-
2,2,18,0,345,-
2,2,19,0,345,-
2,2,20,0,345,-
2,2,21,0,345,-
2,2,22,0,345,-
2,2,23,0,325,-
2,2,24,0,325,-
2,2,25,0,325,-
2,2,26,0,326,-
2,2,27,0,326,-
2,2,28,0,326,-
2,2,29,0,326,-
2,3,0,0,4,-
2,3,1,0,4,-
2,3,2,0,4,-
2,3,3,0,4,-
2,3,4,0,4,-
2,3,5,0,4,-
2,3,6,0,4,-
2,3,7,0,4,-
2,3,8,0,4,-
2,3,9,0,1,-
2,3,10,0,1,-
2,3,11,0,1,-
2,3,12,0,1,-
2,3,13,0,1,-
2,3,14,0,1,-
2,3,15,0,1,-
2,3,16,0,1,-
2,3,17,0,1,-
2,3,18,0,1,-
2,3,19,0,1,-
2,3,20,0,1,-
2,3,21,0,1,-
2,3,22,0,1,-
2,3,23,0,1,-
2,3,24,0,1,-
2,3,25,0,62,-
2,3,26,0,62,-
2,3,27,0,62,-
2,3,28,0,62,-
2,3,29,0,62,-
2,4,0,0,172,-
2,4,1,0,172,-
2,4,2,0,172,-
2,4,3,0,172,-
2,4,4,0,172,-
2,4,5,0,172,-
2,4,6,0,172,-
2,4,7,0,172,-
2,4,8,0,172,-
2,4,9,0,172,-
2,4,10,0,1,-
2,4,11,0,1,-
2,4,12,0,1,-
2,4,13,0,1,-
2,4,14,0,1,-
2,4,15,0,1,-
2,4,16,0,1,-
2,4,17,0,1,-
2,4,18,0,1,-
2,4,19,0,1,-
2,4,20,0,1,-
2,4,21,0,1,-
2,4,22,0,1,-
2,4,23,0,1,-
2,4,24,0,1,-
2,4,25,0,1,-
2,4,26,0,162,-
2,4,27,0,162,-
2,4,28,0,162,-
2,4,29,0,162,-
2,5,0,0,186,-
2,5,1,0,186,-
2,5,2,0,186,-
2,5,3,0,186,-
2,5,4,0,186,-
2,5,5,0,186,-
2,5,6,0,186,-
2,5,7,0,186,-
2,5,8,0,186,-
2,5,9,0,1,-
2,5,10,0,1,-
2,5,11,0,1,-
2,5,12,0,1,-
2,5,13,0,1,-
2,5,14,0,1,-
2,5,15,0,1,-
2,5,16,0,1,-
2,5,17,0,1,-
2,5,18,0,1,-
2,5,19,0,1,-
2,5,20,0,1,-
2,5,21,0,1,-
2,5,22,0,1,-
2,5,23,0,1,-
2,5,24,0,1,-
2,5,25,0,62,-
2,5,26,0,62,-
2,5,27,0,62,-
2,5,28,0,62,-
2,5,29,0,62,-
2,6,0,0,186,-
2,6,1,0,186,-
2,6,2,0,186,-
2,6,3,0,186,-
2,6,4,0,186,-
2,6,5,0,186,-
2,6,6,0,186,-
2,6,7,0,186,-
2,6,8,0,186,-
2,6,9,0,1,-
2,6,10,0,1,-
2,6,11,0,1,-
2,6,12,0,1,-
2,6,13,0,1,-
2,6,14,0,1,-
2,6,15,0,1,-
2,6,16,0,1,-
2,6,17,0,1,-
2,6,18,0,1,-
2,6,19,0,1,-
2,6,20,0,1,-
2,6,21,0,1,-
2,6,22,0,1,-
2,6,23,0,1,-
2,6,24,0,1,-
2,6,25,0,1,-
2,6,26,0,62,-
2,6,27,0,62,-
2,6,28,0,62,-
2,6,29,0,62,-
2,7,0,0,4,-
2,7,1,0,4,-
2,7,2,0,4,-
2,7,3,0,4,-
2,7,4,0,4,-
2,7,5,0,4,-
2,7,6,0,4,-
2,7,7,0,4,-
2,7,8,0,4,-
2,7,9,0,1,-
2,7,10,0,1,-
2,7,11,0,1,-
2,7,12,0,1,-
2,7,13,0,1,-
2,7,14,0,1,-
2,7,15,0,1,-
2,7,16,0,1,-
2,7,17,0,1,-
2,7,18,0,1,-
2,7,19,0,1,-
2,7,20,0,1,-
2,7,21,0,1,-
2,7,22,0,1,-
2,7,23,0,1,-
2,7,24,0,62,-
2,7,25,0,62,-
2,7,26,0,62,-
2,7,27,0,62,-
2,7,28,0,62,-
2,7,29,0,62,-
2,8,0,0,225,-
2,8,1,0,225,-
2,8,2,0,225,-
2,8,3,0,225,-
2,8,4,0,225,-
2,8,5,0,225,-
2,8,6,0,225,-
2,8,7,0,225,-
2,8,8,0,225,-
2,8,9,0,344,-
2,8,10,0,344,-
2,8,11,0,345,-
2,8,12,0,345,-
2,8,13,0,345,-
2,8,14,0,345,-
2,8,15,0,345,-
2,8,16,0,345,-
2,8,17,0,345,-
2,8,18,0,345,-
2,8,19,0,345,-
2,8,20,0,345,-
2,8,21,0,345,-
2,8,22,0,345,-
2,8,23,0,325,-
2,8,24,0,325,-
2,8,25,0,325,-
2,8,26,0,325,-
2,8,27,0,326,-
2,8,28,0,326,-
2,8,29,0,326,-
2,9,0,0,304,-
2,9,1,0,304,-
2,9,2,0,304,-
2,9,3,0,304,-
2,9,4,0,304,-
2,9,5,0,304,-
2,9,6,0,304,-
2,9,7,0,304,-
2,9,8,0,304,-
2,9,9,0,344,-
2,9,10,0,344,-
2,9,11,0,345,-
2,9,12,0,345,-
2,9,13,0,345,-
2,9,14,0,345,-
2,9,15,0,345,-
2,9,16,0,345,-
2,9,17,0,345,-
2,9,18,0,345,-
2,9,19,0,345,-
2,9,20,0,345,-
2,9,21,0,345,-
2,9,22,0,325,-
2,9,23,0,325,-
2,9,24,0,325,-
2,9,25,0,325,-
2,9,26,0,326,-
2,9,27,0,326,-
2,9,28,0,326,-
2,9,29,0,326,-
3,0,0,0,341,-
3,0,1,0,341,-
3,0,2,0,341,-
3,0,3,0,341,-
3,0,4,0,341,-
3,0,5,0,341,-
3,0,6,0,341,-
3,0,7,0,341,-
3,0,8,0,223,-
3,0,9,0,223,-
3,0,10,0,223,-
3,0,11,0,223,-
3,0,12,0,223,-
3,0,13,0,223,-
3,0,14,0,223,-
3,0,15,0,203,-
3,0,16,0,203,-
3,0,17,0,203,-
3,0,18,0,203,-
3,0,19,0,203,-
3,0,20,0,203,-
3,0,21,0,203,-
3,0,22,0,203,-
3,0,23,0,203,-
3,0,24,0,203,-
3,0,25,0,203,-
3,0,26,0,220,-
3,0,27,0,220,-
3,0,28,0,220,-
3,0,29,0,220,-
3,1,0,0,346,-
3,1,1,0,346,-
3,1,2,0,346,-
3,1,3,0,346,-
3,1,4,0,346,-
3,1,5,0,346,-
3,1,6,0,223,-
3,1,7,0,223,-
3,1,8,0,223,-
3,1,9,0,223,-
3,1,10,0,223,-
3,1,11,0,223,-
3,1,12,0,223,-
3,1,13,0,223,-
3,1,14,0,223,-
3,1,15,0,203,-
3,1,16,0,203,-
3,1,17,0,203,-
3,1,18,0,203,-
3,1,19,0,203,-
3,1,20,0,203,-
3,1,21,0,203,-
3,1,22,0,203,-
3,1,23,0,203,-
3,1,24,0,203,-
3,1,25,0,203,-
3,1,26,0,181,-
3,1,27,0,181,-
3,1,28,0,181,-
3,1,29,0,181,-
3,2,0,0,341,-
3,2,1,0,341,-
3,2,2,0,341,-
3,2,3,0,341,-
3,2,4,0,341,-
3,2,5,0,341,-
3,2,6,0,223,-
3,2,7,0,223,-
3,2,8,0,223,-
3,2,9,0,223,-
3,2,10,0,223,-
3,2,11,0,223,-
3,2,12,0,223,-
3,2,13,0,223,-
3,2,14,0,223,-
3,2,15,0,203,-
3,2,16,0,203,-
3,2,17,0,203,-
3,2,18,0,203,-
3,2,19,0,203,-
3,2,20,0,203,-
3,2,21,0,203,-
3,2,22,0,203,-
3,2,23,0,203,-
3,2,24,0,203,-
3,2,25,0,203,-
3,2,26,0,181,-
3,2,27,0,181,-
3,2,28,0,181,-
3,2,29,0,181,-
3,3,0,0,341,-
3,3,1,0,341,-
3,3,2,0,341,-
3,3,3,0,341,-
3,3,4,0,341,-
3,3,5,0,341,-
3,3,6,0,341,-
3,3,7,0,341,-
3,3,8,0,306,-
3,3,9,0,306,-
3,3,10,0,306,-
3,3,11,0,306,-
3,3,12,0,306,-
3,3,13,0,306,-
3,3,14,0,306,-
3,3,15,0,203,-
3,3,16,0,203,-
3,3,17,0,203,-
3,3,18,0,203,-
3,3,19,0,203,-
3,3,20,0,203,-
3,3,21,0,203,-
3,3,22,0,203,-
3,3,23,0,203,-
3,3,24,0,203,-
3,3,25,0,203,-
3,3,26,0,181,-
3,3,27,0,181,-
3,3,28,0,181,-
3,3,29,0,181,-
3,4,0,0,341,-
3,4,1,0,341,-
3,4,2,0,341,-
3,4,3,0,341,-
3,4,4,0,341,-
3,4,5,0,341,-
3,4,6,0,223,-
3,4,7,0,223,-
3,4,8,0,223,-
3,4,9,0,223,-
3,4,10,0,223,-
3,4,11,0,223,-
3,4,12,0,223,-
3,4,13,0,223,-
3,4,14,0,223,-
3,4,15,0,203,-
3,4,16,0,203,-
3,4,17,0,203,-
3,4,18,0,203,-
3,4,19,0,203,-
3,4,20,0,203,-
3,4,21,0,203,-
3,4,22,0,203,-
3,4,23,0,203,-
3,4,24,0,203,-
3,4,25,0,203,-
3,4,26,0,181,-
3,4,27,0,181,-
3,4,28,0,181,-
3,4,29,0,181,-
3,5,0,0,257,-
3,5,1,0,257,-
3,5,2,0,257,-
3,5,3,0,257,-
3,5,4,0,257,-
3,5,5,0,257,-
3,5,6,0,257,-
3,5,7,0,313,-
3,5,8,0,313,-
3,5,9,0,313,-
3,5,10,0,313,-
3,5,11,0,313,-
3,5,12,0,313,-
3,5,13,0,313,-
3,5,14,0,313,-
3,5,15,0,253,-
3,5,16,0,253,-
3,5,17,0,253,-
3,5,18,0,253,-
3,5,19,0,253,-
3,5,20,0,253,-
3,5,21,0,253,-
3,5,22,0,253,-
3,5,23,0,233,-
3,5,24,0,233,-
3,5,25,0,213,-
3,5,26,0,214,-
3,5,27,0,214,-
3,5,28,0,214,-
3,5,29,0,214,-
3,6,0,0,257,-
3,6,1,0,257,-
3,6,2,0,257,-
3,6,3,0,257,-
3,6,4,0,257,-
3,6,5,0,257,-
3,6,6,0,257,-
3,6,7,0,257,-
3,6,8,0,223,-
3,6,9,0,223,-
3,6,10,0,223,-
3,6,11,0,223,-
3,6,12,0,223,-
3,6,13,0,223,-
3,6,14,0,223,-
3,6,15,0,203,-
3,6,16,0,203,-
3,6,17,0,203,-
3,6,18,0,203,-
3,6,19,0,203,-
3,6,20,0,203,-
3,6,21,0,203,-
3,6,22,0,203,-
3,6,23,0,203,-
3,6,24,0,203,-
3,6,25,0,203,-
3,6,26,0,181,-
3,6,27,0,181,-
3,6,28,0,181,-
3,6,29,0,181,-
3,7,0,0,341,-
3,7,1,0,341,-
3,7,2,0,341,-
3,7,3,0,341,-
3,7,4,0,341,-
3,7,5,0,341,-
3,7,6,0,341,-
3,7,7,0,341,-
3,7,8,0,303,-
3,7,9,0,303,-
3,7,10,0,303,-
3,7,11,0,303,-
3,7,12,0,303,-
3,7,13,0,303,-
3,7,14,0,303,-
3,7,15,0,203,-
3,7,16,0,203,-
3,7,17,0,203,-
3,7,18,0,203,-
3,7,19,0,203,-
3,7,20,0,203,-
3,7,21,0,203,-
3,7,22,0,203,-
3,7,23,0,203,-
3,7,24,0,203,-
3,7,25,0,203,-
3,7,26,0,220,-
3,7,27,0,220,-
3,7,28,0,220,-
3,7,29,0,220,-
3,8,0,0,341,-
3,8,1,0,341,-
3,8,2,0,341,-
3,8,3,0,341,-
3,8,4,0,341,-
3,8,5,0,341,-
3,8,6,0,341,-
3,8,7,0,341,-
3,8,8,0,223,-
3,8,9,0,223,-
3,8,10,0,223,-
3,8,11,0,223,-
3,8,12,0,223,-
3,8,13,0,223,-
3,8,14,0,223,-
3,8,15,0,203,-
3,8,16,0,203,-
3,8,17,0,203,-
3,8,18,0,203,-
3,8,19,0,203,-
3,8,20,0,203,-
3,8,21,0,203,-
