user_index,poi_index,category,unixtime,dow,hour,min,distance
505,195,-,1381622435.0,Sun,9,0,0
505,195,-,1381623636.0,Sun,9,20,0
505,195,-,1381624837.0,Sun,9,40,0
505,195,-,1381626038.0,Sun,10,0,0
505,195,-,1381627239.0,Sun,10,20,0
505,195,-,1381628440.0,Sun,10,40,0
505,195,-,1381629641.0,Sun,11,0,0
505,195,-,1381630842.0,Sun,11,20,0
505,195,-,1381632043.0,Sun,11,40,0
505,195,-,1381633244.0,Sun,12,0,0
505,195,-,1381634445.0,Sun,12,20,0
505,195,-,1381635646.0,Sun,12,40,0
505,195,-,1381636847.0,Sun,13,0,0
505,195,-,1381638048.0,Sun,13,20,0
505,195,-,1381639249.0,Sun,13,40,0
505,195,-,1381640450.0,Sun,14,0,0
505,195,-,1381641651.0,Sun,14,20,0
505,195,-,1381642852.0,Sun,14,40,0
505,195,-,1381644053.0,Sun,15,0,0
505,195,-,1381645254.0,Sun,15,20,0
505,195,-,1381646455.0,Sun,15,40,0
505,195,-,1381647656.0,Sun,16,0,0
505,49,-,1387696808.0,Sun,16,20,0
505,49,-,1387698008.0,Sun,16,40,0
505,49,-,1387699209.0,Sun,17,0,0
505,49,-,1387700409.0,Sun,17,20,0
505,49,-,1387701609.0,Sun,17,40,0
505,49,-,1387702809.0,Sun,18,0,0
505,49,-,1387704010.0,Sun,18,20,0
505,49,-,1387705210.0,Sun,18,40,0
506,173,-,1373155235.0,Sun,9,0,0
506,173,-,1373156435.0,Sun,9,20,0
506,173,-,1373157635.0,Sun,9,40,0
506,193,-,1373158835.0,Sun,10,0,0
506,192,-,1373160035.0,Sun,10,20,0
506,192,-,1373161235.0,Sun,10,40,0
506,192,-,1373162435.0,Sun,11,0,0
506,212,-,1373163636.0,Sun,11,20,0
506,212,-,1373164836.0,Sun,11,40,0
506,212,-,1373166036.0,Sun,12,0,0
506,212,-,1373167236.0,Sun,12,20,0
506,232,-,1373168436.0,Sun,12,40,0
506,232,-,1373169636.0,Sun,13,0,0
506,232,-,1373170836.0,Sun,13,20,0
506,21,-,1387168837.0,Mon,13,40,0
506,21,-,1387170037.0,Mon,14,0,0
506,21,-,1387171237.0,Mon,14,20,0
506,21,-,1387172437.0,Mon,14,40,0
506,21,-,1387173637.0,Mon,15,0,0
506,21,-,1387174838.0,Mon,15,20,0
506,1,-,1387176038.0,Mon,15,40,0
506,2,-,1387177238.0,Mon,16,0,0
506,2,-,1387178438.0,Mon,16,20,0
506,2,-,1387179638.0,Mon,16,40,0
506,2,-,1387180838.0,Mon,17,0,0
506,2,-,1387182039.0,Mon,17,20,0
506,22,-,1387183239.0,Mon,17,40,0
506,22,-,1387184439.0,Mon,18,0,0
506,22,-,1387185639.0,Mon,18,20,0
506,22,-,1387186839.0,Mon,18,40,0
507,135,-,1381622419.0,Sun,9,0,0
507,134,-,1381623619.0,Sun,9,20,0
507,153,-,1381624819.0,Sun,9,40,0
507,153,-,1381626019.0,Sun,10,0,0
507,172,-,1381627219.0,Sun,10,20,0
507,172,-,1381628419.0,Sun,10,40,0
507,191,-,1381629619.0,Sun,11,0,0
507,191,-,1381630819.0,Sun,11,20,0
507,210,-,1381632019.0,Sun,11,40,0
507,230,-,1381633219.0,Sun,12,0,0
507,229,-,1381634419.0,Sun,12,20,0
507,229,-,1381635619.0,Sun,12,40,0
507,228,-,1381636819.0,Sun,13,0,0
507,227,-,1381638019.0,Sun,13,20,0
507,246,-,1381639219.0,Sun,13,40,0
507,245,-,1381640419.0,Sun,14,0,0
507,245,-,1381641619.0,Sun,14,20,0
507,264,-,1381642819.0,Sun,14,40,0
507,263,-,1381644019.0,Sun,15,0,0
507,262,-,1381645219.0,Sun,15,20,0
507,261,-,1381646419.0,Sun,15,40,0
507,281,-,1381647619.0,Sun,16,0,0
507,280,-,1381648819.0,Sun,16,20,0
507,300,-,1381650019.0,Sun,16,40,0
507,215,-,1387180819.0,Mon,17,0,0
507,215,-,1387182023.0,Mon,17,20,0
507,215,-,1387183227.0,Mon,17,40,0
507,215,-,1387184431.0,Mon,18,0,0
507,215,-,1387185636.0,Mon,18,20,0
507,215,-,1387186840.0,Mon,18,40,0
508,84,-,1372636843.0,Mon,9,0,0
508,84,-,1372638044.0,Mon,9,20,0
508,104,-,1372639245.0,Mon,9,40,0
508,104,-,1372640447.0,Mon,10,0,0
508,104,-,1372641648.0,Mon,10,20,0
508,104,-,1372642849.0,Mon,10,40,0
508,104,-,1372644050.0,Mon,11,0,0
508,104,-,1372645251.0,Mon,11,20,0
508,124,-,1372646452.0,Mon,11,40,0
508,123,-,1372647653.0,Mon,12,0,0
508,123,-,1372648854.0,Mon,12,20,0
508,123,-,1372650056.0,Mon,12,40,0
508,123,-,1372651257.0,Mon,13,0,0
508,123,-,1372652458.0,Mon,13,20,0
508,123,-,1372653659.0,Mon,13,40,0
508,123,-,1372654800.0,Mon,14,0,0
508,143,-,1372656001.0,Mon,14,20,0
508,143,-,1372657202.0,Mon,14,40,0
508,143,-,1372658403.0,Mon,15,0,0
508,143,-,1372659605.0,Mon,15,20,0
508,143,-,1372660806.0,Mon,15,40,0
508,143,-,1372662007.0,Mon,16,0,0
508,163,-,1372663208.0,Mon,16,20,0
508,195,-,1373182806.0,Sun,16,40,0
508,73,-,1381132846.0,Mon,17,0,0
508,94,-,1381134047.0,Mon,17,20,0
508,114,-,1381135248.0,Mon,17,40,0
508,135,-,1381136448.0,Mon,18,0,0
508,155,-,1381137649.0,Mon,18,20,0
508,175,-,1381138850.0,Mon,18,40,0
509,133,-,1381104015.0,Mon,9,0,0
509,133,-,1381105216.0,Mon,9,20,0
509,153,-,1381106418.0,Mon,9,40,0
509,134,-,1381107619.0,Mon,10,0,0
509,154,-,1381108821.0,Mon,10,20,0
509,155,-,1381110022.0,Mon,10,40,0
509,155,-,1381111224.0,Mon,11,0,0
509,176,-,1381112425.0,Mon,11,20,0
509,176,-,1381113627.0,Mon,11,40,0
509,177,-,1381114828.0,Mon,12,0,0
509,197,-,1381116029.0,Mon,12,20,0
509,198,-,1381117231.0,Mon,12,40,0
509,218,-,1381118432.0,Mon,13,0,0
509,218,-,1381119634.0,Mon,13,20,0
509,239,-,1381120835.0,Mon,13,40,0
509,239,-,1381122037.0,Mon,14,0,0
509,198,-,1387689618.0,Sun,14,20,0
509,178,-,1387690819.0,Sun,14,40,0
509,178,-,1387692020.0,Sun,15,0,0
509,178,-,1387693221.0,Sun,15,20,0
509,177,-,1387694421.0,Sun,15,40,0
509,177,-,1387695622.0,Sun,16,0,0
509,177,-,1387696823.0,Sun,16,20,0
509,177,-,1387698024.0,Sun,16,40,0
509,177,-,1387699225.0,Sun,17,0,0
509,176,-,1387700426.0,Sun,17,20,0
509,176,-,1387701627.0,Sun,17,40,0
509,176,-,1387702828.0,Sun,18,0,0
509,176,-,1387704029.0,Sun,18,20,0
509,156,-,1387705230.0,Sun,18,40,0
510,164,-,1381622423.0,Sun,9,0,0
510,163,-,1381623623.0,Sun,9,20,0
510,163,-,1381624823.0,Sun,9,40,0
510,163,-,1381626023.0,Sun,10,0,0
510,163,-,1381627224.0,Sun,10,20,0
510,163,-,1381628424.0,Sun,10,40,0
510,163,-,1381629624.0,Sun,11,0,0
510,163,-,1381630825.0,Sun,11,20,0
510,163,-,1381632025.0,Sun,11,40,0
510,163,-,1381633225.0,Sun,12,0,0
510,163,-,1381634425.0,Sun,12,20,0
510,163,-,1381635626.0,Sun,12,40,0
510,163,-,1381636826.0,Sun,13,0,0
510,163,-,1381638026.0,Sun,13,20,0
510,163,-,1381639226.0,Sun,13,40,0
510,163,-,1381640427.0,Sun,14,0,0
510,183,-,1381641627.0,Sun,14,20,0
510,183,-,1381642827.0,Sun,14,40,0
510,183,-,1381644028.0,Sun,15,0,0
510,261,-,1387174848.0,Mon,15,20,0
510,143,-,1387694426.0,Sun,15,40,0
510,143,-,1387695628.0,Sun,16,0,0
510,143,-,1387696831.0,Sun,16,20,0
510,143,-,1387698033.0,Sun,16,40,0
510,143,-,1387699236.0,Sun,17,0,0
510,143,-,1387700438.0,Sun,17,20,0
510,143,-,1387701641.0,Sun,17,40,0
510,143,-,1387702843.0,Sun,18,0,0
510,143,-,1387704046.0,Sun,18,20,0
510,143,-,1387705248.0,Sun,18,40,0
511,44,-,1381622445.0,Sun,9,0,0
511,44,-,1381623646.0,Sun,9,20,0
511,44,-,1381624848.0,Sun,9,40,0
511,44,-,1381626049.0,Sun,10,0,0
511,45,-,1381627251.0,Sun,10,20,0
511,45,-,1381628452.0,Sun,10,40,0
511,44,-,1381629654.0,Sun,11,0,0
511,44,-,1381630855.0,Sun,11,20,0
511,273,-,1387680038.0,Sun,11,40,0
511,273,-,1387681238.0,Sun,12,0,0
511,273,-,1387682439.0,Sun,12,20,0
511,273,-,1387683639.0,Sun,12,40,0
511,273,-,1387684840.0,Sun,13,0,0
511,273,-,1387686040.0,Sun,13,20,0
511,273,-,1387687240.0,Sun,13,40,0
511,273,-,1387688441.0,Sun,14,0,0
511,273,-,1387689641.0,Sun,14,20,0
511,273,-,1387690842.0,Sun,14,40,0
511,273,-,1387692042.0,Sun,15,0,0
511,273,-,1387693242.0,Sun,15,20,0
511,273,-,1387694443.0,Sun,15,40,0
511,273,-,1387695643.0,Sun,16,0,0
511,273,-,1387696844.0,Sun,16,20,0
511,273,-,1387698044.0,Sun,16,40,0
511,273,-,1387699245.0,Sun,17,0,0
511,273,-,1387700445.0,Sun,17,20,0
511,273,-,1387701645.0,Sun,17,40,0
511,273,-,1387702846.0,Sun,18,0,0
511,273,-,1387704046.0,Sun,18,20,0
511,273,-,1387705247.0,Sun,18,40,0
512,325,-,1372636851.0,Mon,9,0,0
512,325,-,1372638052.0,Mon,9,20,0
512,325,-,1372639253.0,Mon,9,40,0
512,325,-,1372640454.0,Mon,10,0,0
512,325,-,1372641655.0,Mon,10,20,0
512,325,-,1372642856.0,Mon,10,40,0
512,325,-,1372644057.0,Mon,11,0,0
512,325,-,1372645259.0,Mon,11,20,0
512,325,-,1372646400.0,Mon,11,40,0
512,325,-,1372647601.0,Mon,12,0,0
512,325,-,1372648802.0,Mon,12,20,0
512,325,-,1372650003.0,Mon,12,40,0
512,325,-,1372651204.0,Mon,13,0,0
512,325,-,1372652405.0,Mon,13,20,0
512,325,-,1372653606.0,Mon,13,40,0
512,325,-,1372654807.0,Mon,14,0,0
512,325,-,1372656008.0,Mon,14,20,0
512,325,-,1372657209.0,Mon,14,40,0
512,325,-,1372658411.0,Mon,15,0,0
512,325,-,1372659612.0,Mon,15,20,0
512,325,-,1372660813.0,Mon,15,40,0
512,325,-,1372662014.0,Mon,16,0,0
512,325,-,1372663215.0,Mon,16,20,0
512,325,-,1372664416.0,Mon,16,40,0
512,325,-,1372665617.0,Mon,17,0,0
512,325,-,1372666818.0,Mon,17,20,0
512,325,-,1372668019.0,Mon,17,40,0
512,325,-,1372669220.0,Mon,18,0,0
512,325,-,1372670422.0,Mon,18,20,0
512,325,-,1372671623.0,Mon,18,40,0
513,233,-,1372636856.0,Mon,9,0,0
513,233,-,1372638056.0,Mon,9,20,0
513,232,-,1372639256.0,Mon,9,40,0
513,232,-,1372640457.0,Mon,10,0,0
513,232,-,1372641657.0,Mon,10,20,0
513,231,-,1372642857.0,Mon,10,40,0
513,231,-,1372644058.0,Mon,11,0,0
513,251,-,1372645258.0,Mon,11,20,0
513,250,-,1372646458.0,Mon,11,40,0
513,250,-,1372647659.0,Mon,12,0,0
513,250,-,1372648859.0,Mon,12,20,0
513,250,-,1372650059.0,Mon,12,40,0
513,269,-,1372651200.0,Mon,13,0,0
513,269,-,1372652400.0,Mon,13,20,0
513,269,-,1372653600.0,Mon,13,40,0
513,268,-,1372654801.0,Mon,14,0,0
513,288,-,1372656001.0,Mon,14,20,0
513,288,-,1372657201.0,Mon,14,40,0
513,288,-,1372658402.0,Mon,15,0,0
513,308,-,1372659602.0,Mon,15,20,0
513,308,-,1372660802.0,Mon,15,40,0
513,307,-,1372662003.0,Mon,16,0,0
513,307,-,1372663203.0,Mon,16,20,0
513,327,-,1372664403.0,Mon,16,40,0
513,326,-,1372665604.0,Mon,17,0,0
513,326,-,1372666804.0,Mon,17,20,0
513,326,-,1372668004.0,Mon,17,40,0
513,325,-,1372669205.0,Mon,18,0,0
513,325,-,1372670405.0,Mon,18,20,0
513,305,-,1372671605.0,Mon,18,40,0
514,67,-,1373155235.0,Sun,9,0,0
514,67,-,1373156435.0,Sun,9,20,0
514,67,-,1373157636.0,Sun,9,40,0
514,67,-,1373158837.0,Sun,10,0,0
514,67,-,1373160037.0,Sun,10,20,0
514,67,-,1373161238.0,Sun,10,40,0
514,67,-,1373162438.0,Sun,11,0,0
514,47,-,1373163639.0,Sun,11,20,0
514,47,-,1373164840.0,Sun,11,40,0
514,47,-,1373166040.0,Sun,12,0,0
514,46,-,1373167241.0,Sun,12,20,0
514,46,-,1373168441.0,Sun,12,40,0
514,46,-,1373169642.0,Sun,13,0,0
514,46,-,1373170843.0,Sun,13,20,0
514,46,-,1373172043.0,Sun,13,40,0
514,46,-,1373173244.0,Sun,14,0,0
514,46,-,1373174444.0,Sun,14,20,0
514,46,-,1373175645.0,Sun,14,40,0
514,46,-,1373176846.0,Sun,15,0,0
514,46,-,1373178046.0,Sun,15,20,0
514,46,-,1373179247.0,Sun,15,40,0
514,46,-,1373180448.0,Sun,16,0,0
514,46,-,1373181648.0,Sun,16,20,0
514,46,-,1373182849.0,Sun,16,40,0
514,46,-,1373184049.0,Sun,17,0,0
514,46,-,1373185250.0,Sun,17,20,0
514,46,-,1373186451.0,Sun,17,40,0
514,46,-,1373187651.0,Sun,18,0,0
514,46,-,1373188852.0,Sun,18,20,0
514,46,-,1373190052.0,Sun,18,40,0
515,145,-,1387152014.0,Mon,9,0,0
515,146,-,1387153215.0,Mon,9,20,0
515,146,-,1387154416.0,Mon,9,40,0
515,146,-,1387155617.0,Mon,10,0,0
515,146,-,1387156818.0,Mon,10,20,0
515,147,-,1387158019.0,Mon,10,40,0
515,147,-,1387159220.0,Mon,11,0,0
515,147,-,1387160421.0,Mon,11,20,0
515,147,-,1387161622.0,Mon,11,40,0
515,148,-,1387162823.0,Mon,12,0,0
515,148,-,1387164024.0,Mon,12,20,0
515,148,-,1387165225.0,Mon,12,40,0
515,128,-,1387166426.0,Mon,13,0,0
515,129,-,1387167627.0,Mon,13,20,0
515,129,-,1387168828.0,Mon,13,40,0
515,129,-,1387170029.0,Mon,14,0,0
515,129,-,1387171230.0,Mon,14,20,0
515,130,-,1387172431.0,Mon,14,40,0
515,130,-,1387173632.0,Mon,15,0,0
515,130,-,1387174833.0,Mon,15,20,0
515,130,-,1387176034.0,Mon,15,40,0
515,130,-,1387177235.0,Mon,16,0,0
515,111,-,1387178436.0,Mon,16,20,0
515,111,-,1387179637.0,Mon,16,40,0
515,111,-,1387180838.0,Mon,17,0,0
515,111,-,1387182039.0,Mon,17,20,0
515,91,-,1387183240.0,Mon,17,40,0
515,91,-,1387184442.0,Mon,18,0,0
515,91,-,1387185643.0,Mon,18,20,0
515,92,-,1387186844.0,Mon,18,40,0
516,104,-,1372636822.0,Mon,9,0,0
516,104,-,1372638023.0,Mon,9,20,0
516,104,-,1372639225.0,Mon,9,40,0
516,124,-,1372640427.0,Mon,10,0,0
516,124,-,1372641628.0,Mon,10,20,0
516,143,-,1372642830.0,Mon,10,40,0
516,143,-,1372644032.0,Mon,11,0,0
516,143,-,1372645233.0,Mon,11,20,0
516,164,-,1372646435.0,Mon,11,40,0
516,164,-,1372647636.0,Mon,12,0,0
516,4,-,1387164022.0,Mon,12,20,0
516,4,-,1387165222.0,Mon,12,40,0
516,4,-,1387166422.0,Mon,13,0,0
516,4,-,1387167622.0,Mon,13,20,0
516,4,-,1387168822.0,Mon,13,40,0
516,4,-,1387170022.0,Mon,14,0,0
516,4,-,1387171222.0,Mon,14,20,0
516,24,-,1387172422.0,Mon,14,40,0
516,24,-,1387173622.0,Mon,15,0,0
516,24,-,1387174822.0,Mon,15,20,0
516,24,-,1387176022.0,Mon,15,40,0
516,24,-,1387177222.0,Mon,16,0,0
516,24,-,1387178422.0,Mon,16,20,0
516,24,-,1387179622.0,Mon,16,40,0
516,24,-,1387180822.0,Mon,17,0,0
516,24,-,1387182022.0,Mon,17,20,0
516,24,-,1387183222.0,Mon,17,40,0
516,24,-,1387184422.0,Mon,18,0,0
516,24,-,1387185622.0,Mon,18,20,0
516,24,-,1387186822.0,Mon,18,40,0
517,231,-,1372636820.0,Mon,9,0,0
517,231,-,1372638020.0,Mon,9,20,0
517,231,-,1372639220.0,Mon,9,40,0
517,231,-,1372640420.0,Mon,10,0,0
517,251,-,1372641620.0,Mon,10,20,0
517,250,-,1372642821.0,Mon,10,40,0
517,250,-,1372644021.0,Mon,11,0,0
517,250,-,1372645221.0,Mon,11,20,0
517,250,-,1372646421.0,Mon,11,40,0
517,250,-,1372647621.0,Mon,12,0,0
517,250,-,1372648821.0,Mon,12,20,0
517,269,-,1372650022.0,Mon,12,40,0
517,269,-,1372651222.0,Mon,13,0,0
517,269,-,1372652422.0,Mon,13,20,0
517,269,-,1372653622.0,Mon,13,40,0
517,269,-,1372654822.0,Mon,14,0,0
517,269,-,1372656023.0,Mon,14,20,0
517,268,-,1372657223.0,Mon,14,40,0
517,288,-,1372658423.0,Mon,15,0,0
517,288,-,1372659623.0,Mon,15,20,0
517,288,-,1372660823.0,Mon,15,40,0
517,288,-,1372662024.0,Mon,16,0,0
517,288,-,1372663224.0,Mon,16,20,0
517,287,-,1372664424.0,Mon,16,40,0
517,267,-,1372665624.0,Mon,17,0,0
517,267,-,1372666824.0,Mon,17,20,0
517,287,-,1372668024.0,Mon,17,40,0
517,287,-,1372669225.0,Mon,18,0,0
517,287,-,1372670425.0,Mon,18,20,0
517,287,-,1372671625.0,Mon,18,40,0
518,213,-,1372636830.0,Mon,9,0,0
518,233,-,1372638032.0,Mon,9,20,0
518,194,-,1387672849.0,Sun,9,40,0
518,194,-,1387674049.0,Sun,10,0,0
518,174,-,1387675250.0,Sun,10,20,0
518,173,-,1387676450.0,Sun,10,40,0
518,193,-,1387677651.0,Sun,11,0,0
518,193,-,1387678851.0,Sun,11,20,0
518,193,-,1387680052.0,Sun,11,40,0
518,192,-,1387681252.0,Sun,12,0,0
518,192,-,1387682453.0,Sun,12,20,0
518,192,-,1387683653.0,Sun,12,40,0
518,191,-,1387684854.0,Sun,13,0,0
518,191,-,1387686054.0,Sun,13,20,0
518,171,-,1387687255.0,Sun,13,40,0
518,170,-,1387688455.0,Sun,14,0,0
518,170,-,1387689656.0,Sun,14,20,0
518,170,-,1387690856.0,Sun,14,40,0
518,170,-,1387692057.0,Sun,15,0,0
518,169,-,1387693257.0,Sun,15,20,0
518,169,-,1387694458.0,Sun,15,40,0
518,169,-,1387695658.0,Sun,16,0,0
518,169,-,1387696859.0,Sun,16,20,0
518,168,-,1387698059.0,Sun,16,40,0
518,168,-,1387699200.0,Sun,17,0,0
518,168,-,1387700400.0,Sun,17,20,0
518,167,-,1387701601.0,Sun,17,40,0
518,167,-,1387702801.0,Sun,18,0,0
518,167,-,1387704002.0,Sun,18,20,0
518,167,-,1387705202.0,Sun,18,40,0
519,195,-,1373155253.0,Sun,9,0,0
519,195,-,1373156454.0,Sun,9,20,0
519,195,-,1373157655.0,Sun,9,40,0
519,195,-,1373158856.0,Sun,10,0,0
519,195,-,1373160057.0,Sun,10,20,0
519,195,-,1373161259.0,Sun,10,40,0
519,195,-,1373162400.0,Sun,11,0,0
519,195,-,1373163601.0,Sun,11,20,0
519,195,-,1373164802.0,Sun,11,40,0
519,189,-,1387162805.0,Mon,12,0,0
519,189,-,1387164006.0,Mon,12,20,0
519,189,-,1387165206.0,Mon,12,40,0
519,189,-,1387166407.0,Mon,13,0,0
519,169,-,1387167608.0,Mon,13,20,0
519,169,-,1387168809.0,Mon,13,40,0
519,169,-,1387170010.0,Mon,14,0,0
519,169,-,1387171211.0,Mon,14,20,0
519,169,-,1387172412.0,Mon,14,40,0
519,169,-,1387173612.0,Mon,15,0,0
519,169,-,1387174813.0,Mon,15,20,0
519,169,-,1387176014.0,Mon,15,40,0
519,168,-,1387177215.0,Mon,16,0,0
519,168,-,1387178416.0,Mon,16,20,0
519,168,-,1387179617.0,Mon,16,40,0
519,168,-,1387180818.0,Mon,17,0,0
519,168,-,1387182019.0,Mon,17,20,0
519,148,-,1387183219.0,Mon,17,40,0
519,148,-,1387184420.0,Mon,18,0,0
519,148,-,1387185621.0,Mon,18,20,0
519,148,-,1387186822.0,Mon,18,40,0
520,399,-,1372636826.0,Mon,9,0,0
520,399,-,1372638026.0,Mon,9,20,0
520,379,-,1372639226.0,Mon,9,40,0
520,379,-,1372640426.0,Mon,10,0,0
520,379,-,1372641626.0,Mon,10,20,0
520,359,-,1372642827.0,Mon,10,40,0
